Rank: 0, Epoch: 0, Iteration: 59, Iteration Time: 0.6940s, Elapsed Time: 42.9438s.
Rank: 0, Epoch: 0, Iteration: 60, Iteration Time: 0.6964s, Elapsed Time: 43.6422s.
Rank: 0, Epoch: 0, Iteration: 61, Iteration Time: 0.6936s, Elapsed Time: 44.3378s.
Rank: 0, Epoch: 0, Iteration: 62, Iteration Time: 0.6933s, Elapsed Time: 45.0331s.
Rank: 0, Epoch: 0, Iteration: 63, Iteration Time: 0.6955s, Elapsed Time: 45.7305s.
Rank: 0, Epoch: 0, Iteration: 64, Iteration Time: 0.7010s, Elapsed Time: 46.4335s.
Rank: 0, Epoch: 0, Iteration: 65, Iteration Time: 0.6961s, Elapsed Time: 47.1354s.
Rank: 0, Epoch: 0, Iteration: 66, Iteration Time: 0.6964s, Elapsed Time: 47.8338s.
Rank: 0, Epoch: 0, Iteration: 67, Iteration Time: 0.7010s, Elapsed Time: 48.5370s.
Rank: 0, Epoch: 0, Iteration: 68, Iteration Time: 0.6977s, Elapsed Time: 49.2368s.
Rank: 0, Epoch: 0, Iteration: 69, Iteration Time: 0.6982s, Elapsed Time: 49.9370s.
Rank: 0, Epoch: 0, Iteration: 70, Iteration Time: 0.6968s, Elapsed Time: 50.6357s.
Rank: 0, Epoch: 0, Iteration: 71, Iteration Time: 0.6985s, Elapsed Time: 51.3361s.
Rank: 0, Epoch: 0, Iteration: 72, Iteration Time: 0.6964s, Elapsed Time: 52.0345s.
Rank: 0, Epoch: 0, Iteration: 73, Iteration Time: 0.6950s, Elapsed Time: 52.7314s.
Rank: 0, Epoch: 0, Iteration: 74, Iteration Time: 0.6965s, Elapsed Time: 53.4299s.
Rank: 0, Epoch: 0, Iteration: 75, Iteration Time: 0.6985s, Elapsed Time: 54.1303s.
Rank: 0, Epoch: 0, Iteration: 76, Iteration Time: 0.6953s, Elapsed Time: 54.8277s.
Rank: 0, Epoch: 0, Iteration: 77, Iteration Time: 0.6976s, Elapsed Time: 55.5270s.
Rank: 0, Epoch: 0, Iteration: 78, Iteration Time: 0.6946s, Elapsed Time: 56.2235s.
Rank: 0, Epoch: 0, Iteration: 79, Iteration Time: 0.6960s, Elapsed Time: 56.9213s.
Rank: 0, Epoch: 0, Iteration: 80, Iteration Time: 0.6976s, Elapsed Time: 57.6210s.
Rank: 0, Epoch: 0, Iteration: 81, Iteration Time: 0.6975s, Elapsed Time: 58.3204s.
Rank: 0, Epoch: 0, Iteration: 82, Iteration Time: 0.6990s, Elapsed Time: 59.0214s.
Rank: 0, Epoch: 0, Iteration: 83, Iteration Time: 0.6937s, Elapsed Time: 59.7170s.
Rank: 0, Epoch: 0, Iteration: 84, Iteration Time: 0.6954s, Elapsed Time: 60.4143s.
Rank: 0, Epoch: 0, Iteration: 85, Iteration Time: 0.7013s, Elapsed Time: 61.1175s.
Rank: 0, Epoch: 0, Iteration: 86, Iteration Time: 0.6941s, Elapsed Time: 61.8137s.
Rank: 0, Epoch: 0, Iteration: 87, Iteration Time: 0.7163s, Elapsed Time: 62.5356s.
Rank: 0, Epoch: 0, Iteration: 88, Iteration Time: 0.7028s, Elapsed Time: 63.2404s.
Rank: 0, Epoch: 0, Iteration: 89, Iteration Time: 0.6967s, Elapsed Time: 63.9391s.
Rank: 0, Epoch: 0, Iteration: 90, Iteration Time: 0.6953s, Elapsed Time: 64.6364s.
Rank: 0, Epoch: 0, Iteration: 91, Iteration Time: 0.6979s, Elapsed Time: 65.3362s.
Rank: 0, Epoch: 0, Iteration: 92, Iteration Time: 0.7059s, Elapsed Time: 66.0442s.
Rank: 0, Epoch: 0, Iteration: 93, Iteration Time: 0.7103s, Elapsed Time: 66.7564s.
Rank: 0, Epoch: 0, Iteration: 94, Iteration Time: 0.6973s, Elapsed Time: 67.4558s.
Rank: 0, Epoch: 0, Iteration: 95, Iteration Time: 0.6973s, Elapsed Time: 68.1551s.
Rank: 0, Epoch: 0, Iteration: 96, Iteration Time: 0.7032s, Elapsed Time: 68.8603s.
Rank: 0, Epoch: 0, Iteration: 97, Iteration Time: 0.7008s, Elapsed Time: 69.5630s.
